"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1010051858258","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051858258","","Senior Account Executive","Two Eighteen","","2026-03-03","","direct_data","yearly",100000.0,110000.0,"USD",True,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE10346709.htm","","","","","","","","","","","",""
"gd-1010051711355","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051711355","","Enterprise Account Executive","Soter","","2026-03-03","","direct_data","yearly",120000.0,150000.0,"USD",True,"","","organic","","","","","","","","","","","","","","","",""
"gd-1010051864723","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051864723","","Account Executive, Commercial & Channel","Slingshot Aerospace","","2026-03-03","","direct_data","yearly",140000.0,160000.0,"USD",True,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE5626756.htm","https://media.glassdoor.com/sql/5626756/slingshot-aerospace-squareLogo-1707233997419.png","","","","","","","","","","",""
"gd-1010051908098","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051908098","","Account Manager","Williston Financial Group","","2026-03-03","","","","","","",True,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE192193.htm","https://media.glassdoor.com/sql/192193/williston-financial-group-squarelogo-1534247856601.png","","","","","","","","","","",""
"gd-1010052133617","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010052133617","","Account Executive","BillionToOne","Portland, OR","2026-03-03","","direct_data","yearly",136869.0,248269.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE1911950.htm","https://media.glassdoor.com/sql/1911950/billiontoone-squareLogo-1677799396740.png","","","","","","","","","","",""
"gd-1010051827713","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051827713","","Account Executive - Distribution","advantive","","2026-03-03","","","","","","",True,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE6744233.htm","https://media.glassdoor.com/sql/6744233/advantive-squarelogo-1652855061197.png","","","","","","","","","","",""
"gd-1010051808540","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010051808540","","Enterprise Account Executive (Remote)","PermitFlow","New York, NY","2026-03-03","","direct_data","yearly",300000.0,350000.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE8120906.htm","https://media.glassdoor.com/sql/8120906/permitflow-squareLogo-1705000569291.png","","","","","","","","","","",""
"gd-1010050539807","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010050539807","","Key Account Executive, Contract Furniture - Remote Draw (CO, KS, NE, OK)","Staples, Inc.","Lakewood, CO","2026-03-02","","direct_data","yearly",74000.0,101000.0,"USD",False,"","","sponsored","","Must live in one of the following States: **Colorado/Kansas/Nebraska/Oklahoma**

  

Join Staples Furniture, a full\\-service company with a network of local distribution centers across the United States, committed to delivering personalized and environmentally responsible solutions. As part of the Staples family, we emphasize collaboration, innovation, and growth opportunities for professionals who thrive in a dynamic environment.


What you’ll be doing:

* Manage strategic accounts with regional, super\\-regional, and national footprints, ensuring exceptional service and growth.
* Lead weekly Customer Ownership Team calls to collaborate with support team members and address client needs.
* Visit customer locations to close furniture deals and introduce new products and service solutions.
* Identify and resolve account support weaknesses by developing value\\-added solutions with internal teams.
* Coordinate responses to high\\-priority account manager requests, including required site visits.
* Facilitate administrative work through Customer Success Consultants to maximize selling time.
* Communicate effectively with C\\-level executives, vendor partners, and internal customers.
* Develop and execute growth strategies for complex and high\\-touch accounts.


What you bring to the table:

* Professionalism at every level and a positive, vibrant attitude.
* Self\\-discipline and a strong desire to succeed, with attention to detail.
* Creative and solutions\\-oriented mindset, consistently seeking ways to add value.
* Advanced communication and collaboration skills, with the ability to coach and train team members.
* Higher math skillset and proficiency in MS Office.
* Documented success in managing large strategic accounts and achieving budget expectations.
* Experience in managing national, regional, or super\\-regional accounts.


What’s needed\\- Basic Qualifications:

* High school diploma or GED required
* Associate degree or some undergraduate education preferred.
* Minimum 4 years of business\\-to\\-business selling experience with Contract Furniture.
* Excellent customer service and interpersonal skills.
* Computer literate and proficient in MS Office.
* Prior experience in the office furniture industry or general knowledge of systems furniture preferred.
* Advanced verbal and written communication skills.
* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


We Offer:

* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


\\#HTF


It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.  


At Staples, “inclusion” is an action word. It represents what we do to ensure that all employees feel valued and supported to contribute to their fullest potential. When we operate inclusively, diversity naturally follows. This is why we work hard to foster an inclusive culture, as we seek employees with unique and varied perspectives and areas of expertise. The result is a better workplace and innovative thinking that helps us exceed our customers’ expectations – through the power of the people behind our iconic brand. Staples is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, protected veteran status, disability, or any other basis protected by federal, state, or local law.","","https://www.glassdoor.com/Overview/W-EI_IE1909.htm","https://media.glassdoor.com/sql/1909/staples-squarelogo-1561571335904.png","","","","","","","","","","",""
"gd-1010050539787","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010050539787","","Key Account Executive, Contract Furniture - Remote Draw (CO, KS, NE, OK)","Staples, Inc.","Olathe, KS","2026-03-02","","direct_data","yearly",74000.0,101000.0,"USD",False,"","","sponsored","","Must live in one of the following States: **Colorado/Kansas/Nebraska/Oklahoma**

  

Join Staples Furniture, a full\\-service company with a network of local distribution centers across the United States, committed to delivering personalized and environmentally responsible solutions. As part of the Staples family, we emphasize collaboration, innovation, and growth opportunities for professionals who thrive in a dynamic environment.


What you’ll be doing:

* Manage strategic accounts with regional, super\\-regional, and national footprints, ensuring exceptional service and growth.
* Lead weekly Customer Ownership Team calls to collaborate with support team members and address client needs.
* Visit customer locations to close furniture deals and introduce new products and service solutions.
* Identify and resolve account support weaknesses by developing value\\-added solutions with internal teams.
* Coordinate responses to high\\-priority account manager requests, including required site visits.
* Facilitate administrative work through Customer Success Consultants to maximize selling time.
* Communicate effectively with C\\-level executives, vendor partners, and internal customers.
* Develop and execute growth strategies for complex and high\\-touch accounts.


What you bring to the table:

* Professionalism at every level and a positive, vibrant attitude.
* Self\\-discipline and a strong desire to succeed, with attention to detail.
* Creative and solutions\\-oriented mindset, consistently seeking ways to add value.
* Advanced communication and collaboration skills, with the ability to coach and train team members.
* Higher math skillset and proficiency in MS Office.
* Documented success in managing large strategic accounts and achieving budget expectations.
* Experience in managing national, regional, or super\\-regional accounts.


What’s needed\\- Basic Qualifications:

* High school diploma or GED required
* Associate degree or some undergraduate education preferred.
* Minimum 4 years of business\\-to\\-business selling experience with Contract Furniture.
* Excellent customer service and interpersonal skills.
* Computer literate and proficient in MS Office.
* Prior experience in the office furniture industry or general knowledge of systems furniture preferred.
* Advanced verbal and written communication skills.
* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


We Offer:

* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


\\#HTF


It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.  


At Staples, “inclusion” is an action word. It represents what we do to ensure that all employees feel valued and supported to contribute to their fullest potential. When we operate inclusively, diversity naturally follows. This is why we work hard to foster an inclusive culture, as we seek employees with unique and varied perspectives and areas of expertise. The result is a better workplace and innovative thinking that helps us exceed our customers’ expectations – through the power of the people behind our iconic brand. Staples is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, protected veteran status, disability, or any other basis protected by federal, state, or local law.","","https://www.glassdoor.com/Overview/W-EI_IE1909.htm","https://media.glassdoor.com/sql/1909/staples-squarelogo-1561571335904.png","","","","","","","","","","",""
"gd-1010050539785","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1010050539785","","Key Account Executive, Contract Furniture - Remote Draw (CO, KS, NE, OK)","Staples, Inc.","Edmond, OK","2026-03-02","","direct_data","yearly",74000.0,101000.0,"USD",False,"","","sponsored","","Must live in one of the following States: **Colorado/Kansas/Nebraska/Oklahoma**

  

Join Staples Furniture, a full\\-service company with a network of local distribution centers across the United States, committed to delivering personalized and environmentally responsible solutions. As part of the Staples family, we emphasize collaboration, innovation, and growth opportunities for professionals who thrive in a dynamic environment.


What you’ll be doing:

* Manage strategic accounts with regional, super\\-regional, and national footprints, ensuring exceptional service and growth.
* Lead weekly Customer Ownership Team calls to collaborate with support team members and address client needs.
* Visit customer locations to close furniture deals and introduce new products and service solutions.
* Identify and resolve account support weaknesses by developing value\\-added solutions with internal teams.
* Coordinate responses to high\\-priority account manager requests, including required site visits.
* Facilitate administrative work through Customer Success Consultants to maximize selling time.
* Communicate effectively with C\\-level executives, vendor partners, and internal customers.
* Develop and execute growth strategies for complex and high\\-touch accounts.


What you bring to the table:

* Professionalism at every level and a positive, vibrant attitude.
* Self\\-discipline and a strong desire to succeed, with attention to detail.
* Creative and solutions\\-oriented mindset, consistently seeking ways to add value.
* Advanced communication and collaboration skills, with the ability to coach and train team members.
* Higher math skillset and proficiency in MS Office.
* Documented success in managing large strategic accounts and achieving budget expectations.
* Experience in managing national, regional, or super\\-regional accounts.


What’s needed\\- Basic Qualifications:

* High school diploma or GED required
* Associate degree or some undergraduate education preferred.
* Minimum 4 years of business\\-to\\-business selling experience with Contract Furniture.
* Excellent customer service and interpersonal skills.
* Computer literate and proficient in MS Office.
* Prior experience in the office furniture industry or general knowledge of systems furniture preferred.
* Advanced verbal and written communication skills.
* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


We Offer:

* Competitive Pay: **$74,000 \\- $101,000 – 8 mos weekly Draw**
* Expected annual earnings, based on historical performance of employees in this role, exceeds: **$250,000**. (This is a commission\\-based position.)
* Inclusive culture with associate\\-led Business Resource Groups
* Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
* Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits


\\#HTF


It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.  


At Staples, “inclusion” is an action word. It represents what we do to ensure that all employees feel valued and supported to contribute to their fullest potential. When we operate inclusively, diversity naturally follows. This is why we work hard to foster an inclusive culture, as we seek employees with unique and varied perspectives and areas of expertise. The result is a better workplace and innovative thinking that helps us exceed our customers’ expectations – through the power of the people behind our iconic brand. Staples is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, protected veteran status, disability, or any other basis protected by federal, state, or local law.","","https://www.glassdoor.com/Overview/W-EI_IE1909.htm","https://media.glassdoor.com/sql/1909/staples-squarelogo-1561571335904.png","","","","","","","","","","",""
